T,Tbar,mu,mubar,sw_start_x,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
120,120,0.00833333333333,0.00833333333333,0.932290070987,44.1230894691,0.739135775956,648.6841637764522,0.738130940337,0.195654385519428,-2.45399670926e-08,-4.56360957015e-08,-8.30575191957e-12
120,118,0.00833333333333,0.00847457627119,0.931270741886,44.0470806985,0.736513304326,648.8073647016599,0.736474881442,0.191771102845539,-2.70231114416e-08,-1.75473198238e-09,-7.35421099018e-12
120,116,0.00833333333333,0.00862068965517,0.93022068424,44.0127788625,0.73351900894,649.3658095146035,0.732459939682,0.187849241248429,-1.1434740238e-08,-4.87977780298e-08,-4.31772673171e-13
120,114,0.00833333333333,0.00877192982456,0.929138101529,43.9315356319,0.730784354808,649.4828652136314,0.7307839277,0.183884123606110,1.00941927309e-11,-1.9804819799e-11,-3.10457241512e-11
120,112,0.00833333333333,0.00892857142857,0.92802137063,43.870966386,0.72781796968,649.8325912152493,0.727817969803,0.179879758474005,-9.67170747245e-14,-5.33465483216e-15,7.16527531752e-15
120,110,0.00833333333333,0.00909090909091,0.926866595984,43.8109268188,0.724788875313,650.1865788449072,0.724788875729,0.175835269812164,1.40546384616e-13,8.28370845887e-15,5.074089586e-12
120,108,0.00833333333333,0.00925925925926,0.925673680573,43.74939155,0.72168317881,650.5518360891729,0.721650422189,0.171751117825470,-2.73603704014e-08,-1.55450365069e-09,8.85096856917e-12
120,106,0.00833333333333,0.00943396226415,0.924442795605,43.6902572649,0.718465832651,650.9756262299359,0.71815143272,0.167627958591185,-1.12945829109e-08,-1.50513830582e-08,-5.29911878266e-12
120,104,0.00833333333333,0.00961538461538,0.923172562453,43.6144208668,0.715257818068,651.2819304045217,0.715257818465,0.163466173279063,1.20097788695e-13,7.154887631e-15,1.03348909292e-11
120,102,0.00833333333333,0.00980392156863,0.921852199166,43.5430502717,0.711973644236,651.6046961223981,0.712229041922,0.159266931199559,-3.6157218568e-08,1.24307630428e-08,1.38064360292e-11
120,100,0.00833333333333,0.01,0.920488619716,43.4955410052,0.708388316695,652.2218767293493,0.707471019849,0.155031648034130,-3.35117160311e-08,-4.51330560691e-08,-3.71917080466e-12
120,98,0.00833333333333,0.0102040816327,0.919076941152,43.4157661779,0.704943519137,652.5445999374604,0.7043465765,0.150759555041278,-2.05197422066e-08,-2.96328960957e-08,-5.02604902142e-12
120,96,0.00833333333333,0.0104166666667,0.917613150464,43.3538882325,0.701255685889,653.0789667106994,0.699942695032,0.146454748254639,-2.87196974355e-08,-6.58791131001e-08,-5.93007240535e-12
120,94,0.00833333333333,0.0106382978723,0.91609509032,43.2609417538,0.697699026366,653.3272018715084,0.697156079764,0.142114467615805,-3.43862165952e-08,-2.74835271618e-08,-5.50059997551e-13
120,92,0.00833333333333,0.0108695652174,0.914519717115,43.1697005018,0.69401506557,653.6249109034709,0.694031361557,0.137743833393021,-3.6510919507e-08,8.32717428701e-10,-3.03326114226e-12
120,90,0.00833333333333,0.0111111111111,0.912883685556,43.1075762862,0.68997952213,654.2635862406912,0.688842029578,0.133344950235685,-3.59657270768e-08,-5.88420275635e-08,-1.77013265157e-11
120,88,0.00833333333333,0.0113636363636,0.911183523702,43.0167670627,0.686045690288,654.6405268975509,0.685137400425,0.128917047726908,-2.36414897917e-08,-4.74864408292e-08,6.94559687542e-12
120,86,0.00833333333333,0.0116279069767,0.909415240136,42.9238217745,0.681997237449,655.034974105022,0.681270083588,0.124464035086205,-6.72563311629e-09,-3.84386559093e-08,3.29555271961e-11
120,84,0.00833333333333,0.0119047619048,0.907573638647,42.8467611403,0.677683145342,655.6364078099798,0.676077316924,0.119990079795092,-1.44409621563e-08,-8.59895413874e-08,-1.20128212933e-11
120,82,0.00833333333333,0.0121951219512,0.905656538165,42.7214081431,0.67360957825,655.7795304900484,0.673609509487,0.115492731463108,-6.32413031651e-13,-3.73420276088e-12,3.3292743562e-12
120,80,0.00833333333333,0.0125,0.903655973896,42.6218335879,0.66918345509,656.2352649228341,0.669183455222,0.110980576944781,-1.28617246926e-13,-8.67227735941e-15,5.41795913689e-11
120,78,0.00833333333333,0.0128205128205,0.901567588183,42.5186375775,0.664630304177,656.6985254016452,0.664630329028,0.106455156063000,-1.08394986848e-12,1.36229954318e-12,-1.50654211328e-11
120,76,0.00833333333333,0.0131578947368,0.899383917526,42.4134957507,0.659934137837,657.18380192111,0.659855518697,0.101920287783124,-3.13591335066e-08,-4.42107655679e-09,6.61307814065e-12
120,74,0.00833333333333,0.0135135135135,0.897103035567,42.3367859281,0.654809753083,658.0522279030474,0.652609188271,0.0973833423673115,-4.40387636215e-09,-1.25834169088e-07,-3.05307411297e-11
120,72,0.00833333333333,0.0138888888889,0.89471324862,42.258085113,0.649514841171,658.9453816351948,0.645005211553,0.0928520549930247,-4.07498199899e-08,-2.62428236748e-07,1.01085667614e-11
120,70,0.00833333333333,0.0142857142857,0.892210093845,42.0641760387,0.645010125437,658.6571114715526,0.644953348978,0.0883036235158269,-1.0228735206e-08,-3.3345706863e-09,9.69081759283e-12
120,68,0.00833333333333,0.0147058823529,0.889583406643,41.9368377765,0.639728455924,659.1618663335228,0.639728456442,0.0837778185915961,-2.48319904746e-12,1.19438337325e-14,-3.46944695195e-16
