T,Tbar,mu,mubar,sw_start_x,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
120,120,0.00833333333333,0.00833333333333,0.923900875008,44.6377665357,0.643293022233,664.3717468749101,0.643475270558,6.18354126315428,-1.9155445918e-08,7.11465952704e-09,5.19516374364e-12
120,118,0.00833333333333,0.00847457627119,0.922794093699,44.5673822951,0.640286125786,664.8165007866728,0.639133060271,6.02448387055190,-3.00098934766e-08,-4.56169640066e-08,-1.54731089053e-12
120,116,0.00833333333333,0.00862068965517,0.92165415379,44.473093909,0.637453424786,665.0846923234753,0.636128160132,5.86483747324276,-4.0931323888e-08,-5.29983816711e-08,-8.21683693308e-12
120,114,0.00833333333333,0.00877192982456,0.920479552776,44.3883498406,0.63444759595,665.4541561390868,0.632299540141,5.70472912381787,-5.16967687293e-08,-8.69862920403e-08,6.07113248563e-11
120,112,0.00833333333333,0.00892857142857,0.919268670603,44.3628252321,0.633016936888,664.4792789275788,0.638809248438,5.54473274093357,-3.50401978922e-08,2.32921301399e-07,-4.64067326233e-11
120,110,0.00833333333333,0.00909090909091,0.91801977561,44.1871227067,0.628533759764,665.9993743919908,0.626073342817,5.38310631667524,-6.75054322088e-08,-1.01920053324e-07,2.82794621054e-13
120,108,0.00833333333333,0.00925925925926,0.916730972829,44.0419888878,0.625923910433,665.932427748861,0.625616993066,5.22163043205835,-7.36020295309e-08,-1.27954186676e-08,-2.88762243283e-11
120,106,0.00833333333333,0.00943396226415,0.915400433218,43.8973795571,0.623227298868,665.8837252673783,0.624960747821,5.06008375709116,-7.70768569906e-08,7.27761311509e-08,5.25773868887e-13
120,104,0.00833333333333,0.00961538461538,0.91402597733,43.7660838617,0.620304582128,665.9747405913107,0.623192233195,4.89840445548062,-7.97010259859e-08,1.22372054265e-07,-1.94945448673e-12
120,102,0.00833333333333,0.00980392156863,0.912605344233,43.6632715345,0.61698902621,666.347137246445,0.61918844923,4.73645447077176,-7.85649053901e-08,9.45000526471e-08,-3.21977687567e-12
120,100,0.00833333333333,0.01,0.911136218368,43.6226526639,0.612912673076,667.2969932891782,0.610533242327,4.57458279665482,-7.39176132654e-08,-1.04591923465e-07,9.15489906106e-12
120,98,0.00833333333333,0.0102040816327,0.909616108472,43.6121834708,0.608406317992,668.4934586379302,0.59950800274,4.41413538351549,-8.77356418931e-08,-4.02085186132e-07,-3.58620425023e-12
120,96,0.00833333333333,0.0104166666667,0.908041966828,43.320001534,0.606828656139,667.3447929910155,0.607906170394,4.25110183828166,-4.97224915459e-08,4.82355915093e-08,-5.23138130037e-12
120,94,0.00833333333333,0.0106382978723,0.906411142034,43.2271107477,0.603000228554,667.9387881014513,0.601958848542,4.08980034933930,-3.11769912888e-08,-4.7472994512e-08,-4.94917995475e-12
120,92,0.00833333333333,0.0108695652174,0.904719423261,43.1088800617,0.599335659389,668.3384503170499,0.597507665725,3.92895773727771,-4.19710591106e-08,-8.46392510937e-08,-1.5427277511e-12
120,90,0.00833333333333,0.0111111111111,0.902966745516,42.9434801949,0.596046000617,668.3701218889355,0.596045999906,3.76856268851886,-3.55300868344e-13,-4.80350405617e-14,-1.49617818135e-11
120,88,0.00833333333333,0.0113636363636,0.901143492059,42.8065838565,0.592367715874,668.6679171287637,0.592367716145,3.60890032787233,-1.56255511866e-13,-2.34562804567e-15,5.87195569945e-12
120,86,0.00833333333333,0.0116279069767,0.89924908437,42.6892513519,0.588336551295,669.1931675566759,0.586763214249,3.45009347387110,-2.62292730729e-08,-7.60638637276e-08,1.06204628425e-12
120,84,0.00833333333333,0.0119047619048,0.897279939392,42.6635018047,0.583158940888,670.5615536599797,0.573859579923,3.29348229050575,-4.97947084052e-08,-4.64306894346e-07,7.18568086977e-12
120,82,0.00833333333333,0.0121951219512,0.895229667205,42.3936069297,0.580537097261,669.8289301341389,0.578860351699,3.13546223050829,-5.90376636362e-08,-8.36553495336e-08,5.46035786031e-12
120,80,0.00833333333333,0.0125,0.893096211086,42.2255296542,0.576647455219,670.032137322799,0.575800833646,2.97996994518814,-7.48945830461e-09,-4.28583667909e-08,-1.13793696688e-12
120,78,0.00833333333333,0.0128205128205,0.890871198731,42.0524089699,0.572659022692,670.2398298737613,0.572659024948,2.82597029515800,-3.94050338691e-13,9.83919322703e-14,-1.7123739926e-11
120,76,0.00833333333333,0.0131578947368,0.888548045028,41.8879222377,0.568433310414,670.5722538882461,0.568433310638,2.67364011094146,3.19025337289e-14,-6.3448133094e-15,-1.17961196366e-15
120,74,0.00833333333333,0.0135135135135,0.8861204214,41.7330828003,0.56393253305,671.0562541223985,0.562879643747,2.52318173779851,-3.9887161286e-08,-5.61697008189e-08,-1.71024522669e-12
120,72,0.00833333333333,0.0138888888889,0.883584338238,41.5419967231,0.559658720374,671.2566051280579,0.559658707966,2.37476141016851,-9.65669476213e-13,-6.92095657149e-13,1.29832880558e-11
120,70,0.00833333333333,0.0142857142857,0.880927498004,41.4083317108,0.554559737389,672.0750097362165,0.551132142802,2.22877737972553,-3.25127915248e-08,-1.90764378309e-07,-2.42906389447e-12
120,68,0.00833333333333,0.0147058823529,0.878143524723,41.2634448216,0.549389888107,672.8494498759184,0.542825327608,2.08551326798786,-6.55508209144e-08,-3.75002003799e-07,2.09804222606e-11
120,66,0.00833333333333,0.0151515151515,0.875223400312,40.9941068993,0.545431851863,672.5008981092326,0.544242726147,1.94419310906633,-3.44911339568e-08,-6.85675784693e-08,3.19639523183e-11
