T,Tbar,mu,mubar,sw_start_x,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
40,15,0.025,0.06666666666666667,0.716488404570342,24.148346590032716,0.47455647015414815,154.6081029272014,0.47443250187501046,0.372280717244628,-1.0340428196395261e-07,-6.013254446263157e-08,3.909927936973645e-13
40,14,0.025,0.07142857142857142,0.7042658844152,23.889632575539878,0.46514725168988386,154.9290659324131,0.46514725249960726,0.347524982634210,2.4443101961425275e-12,2.5604697314982737e-13,-2.458450110154331e-13
40,13,0.025,0.07692307692307693,0.6907971059515825,23.639051640915085,0.4549277237252632,155.3895182372556,0.45409258374432804,0.322053998509001,-8.938701296340622e-08,-4.39319477326823e-07,-1.5094925309711016e-11
40,12,0.025,0.08333333333333333,0.6758885777514017,23.352544905989365,0.44432366861526806,155.63059091831093,0.44432366808724255,0.295888083394092,-4.475599741076558e-12,-4.650735752374168e-13,1.8570990578670177e-10
40,11,0.025,0.09090909090909091,0.6592508566944689,23.084555645201334,0.4326146948668139,156.08777037643887,0.43193629922221183,0.269073635230642,-1.3645710824325678e-07,-3.9258262392914223e-07,1.2528714177229006e-11
40,10,0.025,0.1,0.640563206094149,22.79096406323784,0.42019068246557034,156.35669304258698,0.4201906806844775,0.241674474704204,-1.2066247696430191e-11,-1.2906974080282255e-12,-2.0916324228181793e-12
40,9,0.025,0.1111111111111111,0.6193453099919773,22.512876422214013,0.4065053288869732,156.73188774140309,0.40642363608203463,0.213793536397730,-5.99048615834183e-08,-5.30894099196749e-08,9.287015600989434e-13
40,8,0.025,0.125,0.5950104297859381,22.242204430002886,0.3915149095704666,157.03652135380182,0.3917212878925119,0.185576528370278,-1.243171980138474e-07,1.4367504935527655e-07,1.2519790759668581e-11
40,7,0.025,0.14285714285714285,0.5667175428911024,22.030199099453974,0.3746321899751337,157.55900622111503,0.3736143158673779,0.157233070475001,-1.2329187155635353e-07,-7.659086499576615e-07,5.976330541557218e-13
40,6,0.025,0.16666666666666666,0.533269223138093,21.869762808086254,0.3559683282781859,157.61386850504346,0.35596822149516694,0.129052330635942,-7.612731564928896e-09,-8.841568131456802e-11,-4.4766829132569796e-10
40,5,0.025,0.2,0.49286461801969883,21.929052496816563,0.3344107208173525,157.63953248801909,0.334410720848828,0.101447112027109,-2.0971759917512478e-12,-2.494201982337049e-13,-7.713038541190542e-12
40,4,0.025,0.25,0.44260048893977016,22.568044787143382,0.3091049524266699,157.0858569714382,0.30910495207732513,0.0749844135909896,-8.49390468984218e-12,-6.343903380436324e-13,-5.300551664255693e-13
39,40,0.02564102564102564,0.025,0.8573452129818365,28.088239902338984,0.6167527909442243,148.7397320064836,0.6167527912257589,0.810204560967287,7.960411877469629e-13,2.821531042825242e-14,-1.1222905937913197e-10
39,39,0.02564102564102564,0.02564102564102564,0.8545825659008376,27.971220941089456,0.613128823330187,148.9287041429495,0.6131288234359706,0.798548894816346,-1.5475115644898426e-12,-2.2693203312348642e-14,-9.936496070395151e-14
39,38,0.02564102564102564,0.02631578947368421,0.851707125189888,27.850445889872017,0.6094048231152972,149.12148880815317,0.6094048233331526,0.786563175176082,5.882345239567209e-14,8.67913350730806e-15,-1.0990153231915656e-11
39,37,0.02564102564102564,0.02702702702702703,0.8487066629013049,27.727816049314725,0.6055872405249444,149.3180001989059,0.6055872407205656,0.774234253004202,2.3378314114433688e-14,1.308667861397552e-15,-1.442429509168619e-12
39,36,0.02564102564102564,0.027777777777777776,0.8455758283685623,27.601929020211863,0.6016638584897201,149.51744699356962,0.6016638583548344,0.761548299217203,-6.369440853248214e-14,-9.8356943449206e-14,-3.807620885254437e-12
39,35,0.02564102564102564,0.02857142857142857,0.8423055251493442,27.47610298590844,0.5975765227517462,149.7418082052115,0.5974244854844244,0.748490689379983,-4.876340163781853e-08,-4.606397108612645e-08,1.3656464847855432e-11
39,34,0.02564102564102564,0.029411764705882353,0.8388846031832621,27.34426854963998,0.5934052613756103,149.95622477504745,0.5931992538051248,0.735046141426181,-1.4761056548248073e-07,-6.335034321991185e-08,-7.537998003570578e-13
39,33,0.02564102564102564,0.030303030303030304,0.8353051045865226,27.21086079020461,0.5890819385274995,150.18685182669697,0.5887306361733822,0.721198901861217,-1.8217569098233147e-07,-1.0971344862357259e-07,1.4845527585016782e-11
39,32,0.02564102564102564,0.03125,0.8315525032639323,27.065975042943744,0.5847288787827425,150.37907968404107,0.5845488677615512,0.706931522404175,-2.4788176841803874e-07,-5.710994180106808e-08,4.027474187484614e-11
39,31,0.02564102564102564,0.03225806451612903,0.8276161905788735,26.948828354745118,0.5798193918998715,150.75615189640462,0.5784625982129469,0.692231087568878,-2.5056496180044257e-07,-4.380247292334297e-07,8.08908495741889e-12
39,30,0.02564102564102564,0.03333333333333333,0.8234800724458828,26.770611327841003,0.5755101214113274,150.81393666603606,0.5753951751987709,0.677067857173743,-2.2387234029215985e-07,-3.771053943949393e-08,-9.682463164573107e-12
39,29,0.02564102564102564,0.034482758620689655,0.8191279453958644,26.63116003412765,0.5704765877215526,151.1251628653956,0.5697420521887979,0.661435284540797,-1.8413722211709954e-07,-2.4541560713342694e-07,4.098110739647609e-13
39,28,0.02564102564102564,0.03571428571428571,0.8145417433221652,26.480408122745413,0.5653641244277129,151.40434933526845,0.5642846414277276,0.645308972399532,-1.1527664068273349e-07,-3.674811956134881e-07,-3.715264207393432e-12
39,27,0.02564102564102564,0.037037037037037035,0.809700790206779,26.294934970640774,0.5604680626270891,151.50939193055333,0.5604010040892999,0.628664762707994,-2.6602911865066343e-08,-2.3254526575469797e-08,-4.3751113842915856e-13
39,26,0.02564102564102564,0.038461538461538464,0.8045812164371282,26.12516272033307,0.5551032593758672,151.74550728252015,0.555103259783124,0.611487412342977,-3.684967026463277e-13,6.08591319927669e-14,2.2125495879876667e-12
39,25,0.02564102564102564,0.04,0.7991499433328432,25.99145441863906,0.5490011080243774,152.24013618348215,0.5471226329852826,0.593759864750622,-2.0167102326050761e-07,-6.795239286574826e-07,6.367822935615663e-13
39,24,0.02564102564102564,0.041666666666666664,0.7933904897665419,25.781762559467403,0.5436022891814404,152.30762678455625,0.5431828579463839,0.575439490198113,-2.2808550904993136e-07,-1.549360453395791e-07,3.009308080503814e-11
39,23,0.02564102564102564,0.043478260869565216,0.7872719617198205,25.58764668757268,0.5376751875624092,152.5156577039975,0.5376751879007843,0.556523339364889,3.300193616173901e-13,3.3021631664485066e-14,4.1618791746245165e-12
39,22,0.02564102564102564,0.045454545454545456,0.7807370533026352,25.44055641484939,0.5307988464919107,153.07633635973264,0.5285402452285831,0.536992590514066,-2.1450837385515065e-07,-8.754349307696705e-07,8.541152507479666e-11
39,21,0.02564102564102564,0.047619047619047616,0.7737684789913399,25.19710024721343,0.5248055761672304,153.0617307379239,0.5248055760912054,0.516794799436334,-1.3618479682440867e-12,-1.3447317294632233e-13,3.2959537876742218e-12
39,20,0.02564102564102564,0.05,0.7662859506223975,25.012208423054883,0.5176834397320411,153.4806781478224,0.5166400507778123,0.495939298269756,-1.0574299360322478e-07,-4.257039838590377e-07,-8.697348397035398e-13
39,19,0.02564102564102564,0.05263157894736842,0.7582580796779702,24.77930755186409,0.5107349753630351,153.63787429967155,0.5107349757095836,0.474388737274620,2.5975266401382766e-13,2.9873236042472626e-14,-3.587949382044542e-12
39,18,0.02564102564102564,0.05555555555555555,0.7495990561383186,24.55864056076513,0.5031731346656683,153.93829866122272,0.5031731349044775,0.452129799172101,-1.5537219541549366e-13,-1.869628618148641e-14,-3.690242555975942e-12
39,17,0.02564102564102564,0.058823529411764705,0.7402290157411785,24.333259991696213,0.49517948555816566,154.2680937628124,0.49501551287730156,0.429143289471256,-4.203425676208692e-08,-7.31581767590943e-08,-1.5660070462608644e-11
39,16,0.02564102564102564,0.0625,0.7300566630214657,24.098621460339412,0.4867445987333274,154.60641125362366,0.4864227431319465,0.405415688165402,-1.5337441540905363e-07,-1.4854534851215689e-07,-8.57230952888699e-14
39,15,0.02564102564102564,0.06666666666666667,0.7189697751232277,23.86325200988067,0.47771163129571004,155.02208779449217,0.4767212883996218,0.380940125266888,-1.1961808578168896e-07,-4.739696629050855e-07,-3.3171243529750427e-12
39,14,0.02564102564102564,0.07142857142857142,0.7068337944987158,23.590441985340924,0.4684646624711257,155.22898522672259,0.46846466290235816,0.355710922652965,4.723669507844877e-13,5.958454986445086e-14,-1.3111262076037633e-10
39,13,0.02564102564102564,0.07692307692307693,0.6934455027278645,23.34089921170313,0.45823450988700165,155.68527704196413,0.4574033485552157,0.329743107031404,-1.7862382256545806e-07,-4.3118554169532613e-07,-3.6573799544470376e-12
39,12,0.02564102564102564,0.08333333333333333,0.6786268912715107,23.0543261317166,0.44761957460429674,155.91851235274225,0.44769503676540223,0.303054218612660,-1.8128608933838893e-07,4.09664785022023e-08,-3.238175005915167e-11
39,11,0.02564102564102564,0.09090909090909091,0.6620960864194209,22.78814847836141,0.4358528807444543,156.39808818022715,0.4350736351045802,0.275689645660416,-1.1043877882673898e-07,-4.445587705053069e-07,-3.079263233285445e-11
39,10,0.02564102564102564,0.1,0.6435092976466794,22.49330494946034,0.42341425980249364,156.656240291344,0.4234087397487841,0.247711922591210,-6.187327292599301e-08,-3.326709988940444e-09,2.5285497307070415e-10
39,9,0.02564102564102564,0.1111111111111111,0.6224212270569324,22.21041537756805,0.4096967313815837,157.02086954487854,0.4096967316224841,0.219224449326954,-9.17813283810663e-13,-6.771264951442139e-14,-1.0493649005294259e-10
39,8,0.02564102564102564,0.125,0.5982018399123347,21.950062154555408,0.3945232425626326,157.47136736371812,0.3939024890742136,0.190373929936780,-1.3098971778917378e-07,-4.255719393634946e-07,4.99393582042984e-12
39,7,0.02564102564102564,0.14285714285714285,0.5700426412251802,21.712816670588282,0.37776590104059404,157.79792388577476,0.37715681022606307,0.161369793702900,-1.0694844906860752e-07,-4.5151318231750564e-07,7.301922955171847e-12
39,6,0.02564102564102564,0.16666666666666666,0.5367322919354733,21.554057601691426,0.35889745660414885,158.03680806786377,0.35836762365668834,0.132509857751578,-1.0678485612217423e-07,-4.3033765642116865e-07,-3.3467534299447266e-12
39,5,0.02564102564102564,0.2,0.4964749191891044,21.580510131875187,0.33731315598113654,157.9879673811711,0.3373131537182747,0.104210765884812,-1.387560403019207e-11,-2.3400155969365215e-12,1.4523544866751337e-10
39,4,0.02564102564102564,0.25,0.44634448264410337,22.15062097587056,0.3119270044557614,157.36439535467628,0.31235637454166065,0.0770548249978976,-4.015342951565427e-07,4.493635993093204e-07,-2.077893412888443e-12
38,40,0.02631578947368421,0.025,0.8587830365194591,27.749796612505694,0.6201513646516419,149.0813340260256,0.6201513647232262,0.826324952260662,-2.7313413871601975e-13,-3.225024434385906e-14,-8.029769904549511e-11
38,39,0.02631578947368421,0.02564102564102564,0.8560452979815599,27.633949717682363,0.6165343119180978,149.26895976978074,0.6165343121148184,0.814503613923858,1.9346458249568663e-14,1.9416637356988237e-15,1.0903646041615644e-10
38,38,0.02631578947368421,0.02631578947368421,0.8531954913933286,27.514449733503383,0.612817482905193,149.46109344822486,0.6128174830607985,0.802346237364079,-1.0554626918686744e-13,-1.0755554249369082e-14,-1.424132478611284e-10
38,37,0.02631578947368421,0.02702702702702703,0.8502218691379406,27.393010617730873,0.6090063573267034,149.65534502136467,0.609006357516875,0.789839661804530,-2.7838417555452752e-14,-1.7989013688704425e-15,-1.4060974606877608e-11
38,36,0.02631578947368421,0.027777777777777776,0.8471189078769328,27.26833323168885,0.6050892142969012,149.8533307063115,0.6050892145025136,0.776969496400521,2.854502556906297e-14,1.7261286348194421e-15,-1.0448308884747348e-12
38,35,0.02631578947368421,0.02857142857142857,0.843877562191707,27.148248454230618,0.600948578452912,150.10186096925054,0.6006095413092839,0.763721029897440,-4.807765538875229e-08,-1.0150546510712894e-07,5.003886194288043e-12
38,34,0.02631578947368421,0.029411764705882353,0.8404867869237866,27.02490297775629,0.5966877844459024,150.35482457678768,0.5959911243849337,0.750078956335793,-1.458903524138278e-07,-2.1174085940326657e-07,-6.027567334143669e-12
38,33,0.02631578947368421,0.030303030303030304,0.8369386335276682,26.892868007876753,0.592368072533443,150.5856523908621,0.5915097213567059,0.736025851055636,-1.7953868842120088e-07,-2.6493133094146075e-07,1.1770678182143612e-11
38,32,0.02631578947368421,0.03125,0.8332186849754138,26.755772681102084,0.5879345109007267,150.81450949967802,0.5869644539793593,0.721545123433210,-2.4549325449971387e-07,-3.042040797153554e-07,-4.9272669278010994e-11
38,31,0.02631578947368421,0.03225806451612903,0.8293163524685505,26.62251484748896,0.5832571644906961,151.09290069697548,0.5818249584446122,0.706620593381774,-2.478608494546245e-07,-4.5672189098914877e-07,-6.7420929950046116e-12
38,30,0.02631578947368421,0.03333333333333333,0.8252156913165207,26.445896214655605,0.5789522008365426,151.1481106635903,0.5787841317848867,0.691225116264420,-2.2365179510479753e-07,-5.44603248038721e-08,-9.502246212100829e-12
38,29,0.02631578947368421,0.034482758620689655,0.8209007245578209,26.347586635432876,0.5733919535532349,151.693805834603,0.5707819611274456,0.675363890647635,-2.0044362498230827e-07,-8.624488251333424e-07,-3.446659624373183e-12
38,28,0.02631578947368421,0.03571428571428571,0.8163530904425822,26.13328340573062,0.5691464013014591,151.585504233414,0.5691517004780772,0.658970726232098,-1.1994298107296052e-07,1.7799020958009833e-09,1.1605383321011686e-11
38,27,0.02631578947368421,0.037037037037037035,0.8115530090949855,25.98275754492769,0.5638089261756795,151.89155837156179,0.5632896557791626,0.642066750630697,-2.610547750242968e-08,-1.7786334124995638e-07,-2.982766811321369e-12
38,26,0.02631578947368421,0.038461538461538464,0.8064767818044555,25.804670852189222,0.5585722818653959,152.06734216719138,0.5585722821155291,0.624614667339617,6.25980368258852e-14,2.8582715137338778e-15,1.4809126147596885e-12
38,25,0.02631578947368421,0.04,0.8010898054369745,25.635651934903066,0.552962350525669,152.3300005484571,0.5528541041049941,0.606593700714741,-1.7498561951668268e-07,-3.8612550118980956e-08,6.5703692486707155e-12
38,24,0.02631578947368421,0.041666666666666664,0.7953770782523654,25.472274294086247,0.546968804001658,152.67750056283407,0.5461385994821972,0.587981497009214,-2.2513045974400074e-07,-3.0281577683293783e-07,5.475023212575536e-12
38,23,0.02631578947368421,0.043478260869565216,0.7893018501187726,25.28645715357738,0.5409572830763395,152.92697600559794,0.5402159578484589,0.568751711034571,-2.1754757628807657e-07,-2.766335913866134e-07,-1.1621953399654217e-12
38,22,0.02631578947368421,0.045454545454545456,0.7828246135222664,25.08109917239037,0.5348665668542063,153.09366997115436,0.5349159197855924,0.548881414947395,-2.1709650140852337e-07,1.885533457070699e-08,-1.3143236499146838e-12
38,21,0.02631578947368421,0.047619047619047616,0.7759126739793294,24.883820800575528,0.5282749697185786,153.37577365684322,0.5282749685214774,0.528348821155741,-7.320271640373285e-13,-5.750326267101997e-13,1.4972051376460627e-13
38,20,0.02631578947368421,0.05,0.7684854756501701,24.682083164902583,0.5213965069840811,153.6634009882157,0.5213526738087665,0.507129596116927,-1.6626735208916244e-07,-1.763906143289882e-08,-1.6524906443216025e-12
38,19,0.02631578947368421,0.05263157894736842,0.7605204246615894,24.469238880980043,0.5141991800312442,153.94881634362343,0.5141991802838414,0.485201230184425,-4.1673460904375205e-15,-1.2836879576336134e-14,-1.3835026874131628e-12
38,18,0.02631578947368421,0.05555555555555555,0.7519285443434354,24.249575833159422,0.5066292448875203,154.2480953714867,0.5066292451305114,0.462542998894312,-2.0347863205569944e-13,-2.0317497578088907e-14,-6.822320486321587e-14
38,17,0.02631578947368421,0.058823529411764705,0.742627042300509,24.038633235913842,0.4984616746524085,154.6740272461222,0.49753136105124285,0.439137949888448,-6.624812910364622e-09,-4.0954398927291197e-07,1.521395509573864e-11
38,16,0.02631578947368421,0.0625,0.732527916221299,23.80028511120686,0.49008242594091517,154.97629070416264,0.48927310178062666,0.414967712344005,-1.4477029219709408e-07,-3.684594273468272e-07,3.734171305502798e-11
38,15,0.02631578947368421,0.06666666666666667,0.7215189020468417,23.542781953732593,0.48133792367983724,155.20373713598244,0.4812871074064327,0.390023654565243,-1.3659815137259567e-07,-2.3979020986780492e-08,-1.3556933353697787e-12
38,14,0.02631578947368421,0.07142857142857142,0.709463311020812,23.287133753764675,0.47188219743850957,155.53356068526656,0.4718821977990819,0.364305460508988,1.796062349410446e-13,1.9218709000424664e-14,1.79638803832205e-11
38,13,0.02631578947368421,0.07692307692307693,0.6961693589359557,23.024828045152788,0.4617899487232948,155.87891717726208,0.46177837918766573,0.337819249512789,-1.585172243295801e-07,-5.916983063758397e-09,6.455699863572306e-11
38,12,0.02631578947368421,0.08333333333333333,0.6814527715650412,22.752334787297205,0.4509780168830216,156.23110336263431,0.4509780268080896,0.310586460352193,2.3347072071586063e-11,5.1304762738479156e-12,-4.2283676560117556e-12
38,11,0.02631578947368421,0.09090909090909091,0.6650201445500223,22.471228641068198,0.43936828898962504,156.56932991506974,0.4395370477541459,0.282646992729027,-7.12423420521079e-08,9.489256771484029e-08,-4.91183482775881e-11
38,10,0.02631578947368421,0.1,0.6465437481597026,22.1916913385708,0.4267061575318722,156.97897733371275,0.42656558084839785,0.254066297310826,-4.683413012572346e-08,-8.347129721504947e-08,-2.7923080514469234e-11
38,9,0.02631578947368421,0.1111111111111111,0.6255662479758026,21.90893342339962,0.41294154531593075,157.3567686608028,0.41272793732932767,0.224944739907936,-8.033591641166177e-08,-1.3475393821262767e-07,-6.704359289955164e-14
38,8,0.02631578947368421,0.125,0.6014853429775123,21.639544879081548,0.39776372931452975,157.7649198969921,0.3972309341793219,0.195430305949146,-6.555814211823886e-08,-3.5976017266190995e-07,-6.008721298300657e-12
38,7,0.02631578947368421,0.14285714285714285,0.5734613760774435,21.39695119882619,0.3809327662337925,158.11119702195464,0.3803243244918696,0.165735081660090,-1.1806412373089993e-07,-4.44068916793531e-07,6.219191828193971e-12
38,6,0.02631578947368421,0.16666666666666666,0.5403043420250567,21.21787786582716,0.3620537110776286,158.26586468054626,0.3620536969484784,0.136160454473350,-9.743614173552935e-11,-1.1582515101682222e-11,-6.284181508497966e-12
38,5,0.02631578947368421,0.2,0.5001892469557587,21.228418405943774,0.34030518890281375,158.33956346202282,0.3403051900610349,0.107132331807871,6.040780014250949e-12,7.39224817809645e-13,8.286843433680247e-13
38,4,0.02631578947368421,0.25,0.4502210237502409,21.747128538142064,0.31474314677074827,157.90668669199758,0.31474314812731524,0.0792455753652216,-1.1293930690728693e-11,1.110908894096258e-12,1.213029243024577e-13
