2,0,1,0.88202063,1
2,0.106842175,1,0.881305405,1.000381021
2,0.21368435,1,0.880583064,1.000759261
2,0.320526525,1,0.879853541,1.001134688
2,0.4273687,1,0.879116768,1.00150727
2,0.534210875,1,0.878372677,1.001876973
2,0.64105305,1,0.877621201,1.002243763
2,0.747895225,1,0.876862271,1.002607608
2,0.8547374,1,0.876095817,1.002968474
2,0.961579575,1,0.875321771,1.003326326
2,1.06842175,1,0.87454006,1.003681131
2,1.175263925,1,0.873750616,1.004032852
2,1.2821061,1,0.872953366,1.004381456
2,1.388948275,1,0.872148238,1.004726906
2,1.49579045,1,0.87133516,1.005069167
2,1.602632625,1,0.870514059,1.005408204
2,1.7094748,1,0.869684861,1.005743979
2,1.816316975,1,0.868847492,1.006076457
2,1.92315915,1,0.868001878,1.006405599
2,2.030001325,1,0.867147942,1.00673137
2,2.1368435,1,0.866285609,1.007053731
2,2.243685675,1,0.865414803,1.007372644
2,2.35052785,1,0.864535446,1.007688072
2,2.457370025,1,0.863647461,1.007999975
2,2.5642122,1,0.86275077,1.008308315
2,2.671054375,1,0.861845293,1.008613052
2,2.77789655,1,0.860930953,1.008914148
2,2.884738725,1,0.860007668,1.009211562
2,2.9915809,1,0.859075358,1.009505253
2,3.098423076,1,0.858133942,1.009795182
2,3.205265251,1,0.857183339,1.010081308
2,3.312107426,1,0.856223466,1.010363589
2,3.418949601,1,0.855254241,1.010641984
2,3.525791776,1,0.854275579,1.010916451
2,3.632633951,1,0.853287398,1.011186947
2,3.739476126,1,0.852289611,1.011453431
2,3.846318301,1,0.851282136,1.011715858
2,3.953160476,0.999141177,0.850264879,1.011974186
2,4.060002651,0.994716538,0.849241749,1.01222889
2,4.166844826,0.990364527,0.848214466,1.01248019
2,4.273687001,0.986085222,0.847182995,1.012728087
2,4.380529176,0.981878535,0.846147293,1.01297258
2,4.487371351,0.977744237,0.84510732,1.013213668
2,4.594213526,0.973681966,0.844063029,1.01345135
2,4.701055701,0.969691247,0.843014375,1.013685622
2,4.807897876,0.965771502,0.841961308,1.013916482
2,4.914740051,0.961922066,0.840903777,1.014143926
2,5.021582226,0.9581422,0.839841729,1.014367951
2,5.128424401,0.954431097,0.838775111,1.01458855
2,5.235266576,0.950787898,0.837703865,1.014805718
2,5.342108751,0.947211696,0.836627935,1.01501945
2,5.448950926,0.943701549,0.835547261,1.015229739
2,5.555793101,0.940256486,0.834461784,1.015436576
2,5.662635276,0.936875514,0.83337144,1.015639954
2,5.769477451,0.933557622,0.832276168,1.015839865
2,5.876319626,0.93030179,0.831175903,1.016036299
2,5.983161801,0.927106992,0.830070581,1.016229246
2,6.090003976,0.9239722,0.828960135,1.016418696
2,6.196846151,0.920896389,0.827844498,1.016604637
2,6.303688326,0.91787854,0.826723601,1.016787059
2,6.410530501,0.914917639,0.825597376,1.016965948
2,6.517372676,0.912012688,0.824465752,1.017141292
2,6.624214851,0.909162698,0.823328658,1.017313078
2,6.731057026,0.906366696,0.822186022,1.01748129
2,6.837899201,0.903623727,0.821037773,1.017645915
2,6.944741376,0.900932851,0.819883835,1.017806938
2,7.051583551,0.898293147,0.818724134,1.017964342
2,7.158425726,0.895703715,0.817558596,1.018118111
2,7.265267901,0.893163674,0.816387144,1.018268228
2,7.372110076,0.890672162,0.815209701,1.018414675
2,7.478952251,0.88822834,0.814026188,1.018557435
2,7.585794426,0.885831389,0.812836529,1.018696487
2,7.692636601,0.883480511,0.811640643,1.018831814
2,7.799478776,0.881174931,0.810438449,1.018963394
2,7.906320951,0.878913893,0.809229867,1.019091208
2,8.013163126,0.876696662,0.808014815,1.019215234
2,8.120005301,0.874522526,0.80679321,1.01933545
2,8.226847476,0.872390792,0.805564968,1.019451834
2,8.333689651,0.870300787,0.804330005,1.019564362
2,8.440531826,0.868251858,0.803088235,1.019673012
2,8.547374001,0.866243374,0.801839572,1.019777758
2,8.654216176,0.86427472,0.80058393,1.019878577
2,8.761058351,0.862345302,0.799321219,1.019975442
2,8.867900526,0.860454545,0.798051352,1.020068328
2,8.974742701,0.85860189,0.796774237,1.020157207
2,9.081584877,0.856786797,0.795489785,1.020242052
2,9.188427052,0.855008744,0.794197903,1.020322836
2,9.295269227,0.853267223,0.792898499,1.02039953
2,9.402111402,0.851561747,0.791591479,1.020472104
2,9.508953577,0.84989184,0.790276748,1.020540528
2,9.615795752,0.848257045,0.788954211,1.020604773
2,9.722637927,0.846656918,0.787623771,1.020664806
2,9.829480102,0.845091032,0.78628533,1.020720595
2,9.936322277,0.843558971,0.78493879,1.020772109
2,10.04316445,0.842060336,0.78358405,1.020819314
2,10.15000663,0.84059474,0.78222101,1.020862176
2,10.2568488,0.839161808,0.780849567,1.02090066
2,10.36369098,0.837761179,0.77946962,1.020934732
2,10.47053315,0.836392505,0.778081062,1.020964354
2,10.57737533,0.835055448,0.77668379,1.020989491
2,10.6842175,0.833749682,0.775277697,1.021010106
2,10.79105968,0.832474894,0.773862674,1.021026159
2,10.89790185,0.831230778,0.772438614,1.021037612
2,11.00474403,0.830017041,0.771005407,1.021044426
2,11.1115862,0.828833401,0.769562941,1.021046561
2,11.21842838,0.827679584,0.768111104,1.021043975
2,11.32527055,0.826555326,0.766649782,1.021036627
2,11.43211273,0.825460371,0.765178862,1.021024474
2,11.5389549,0.824394475,0.763698227,1.021007474
2,11.64579708,0.823357399,0.762207759,1.020985582
2,11.75263925,0.822348914,0.760707341,1.020958753
2,11.85948143,0.821368799,0.759196853,1.020926942
2,11.9663236,0.820416841,0.757676174,1.020890104
2,12.07316578,0.819492833,0.756145181,1.02084819
2,12.18000795,0.818596578,0.754603751,1.020801154
2,12.28685013,0.817727882,0.753051761,1.020748947
2,12.3936923,0.816886561,0.751489082,1.020691518
2,12.50053448,0.816072437,0.749915589,1.02062882
2,12.60737665,0.815285338,0.748331152,1.020560799
2,12.71421883,0.814525097,0.746735641,1.020487406
2,12.821061,0.813791554,0.745128926,1.020408587
2,12.92790318,0.813084555,0.743510873,1.020324289
2,13.03474535,0.812403951,0.741881349,1.020234457
2,13.14158753,0.811749598,0.740240218,1.020139038
2,13.2484297,0.811121358,0.738587344,1.020037976
2,13.35527188,0.810519097,0.736922589,1.019931213
2,13.46211405,0.809942687,0.735245813,1.019818693
2,13.56895623,0.809392003,0.733556876,1.019700357
2,13.6757984,0.808866927,0.731855636,1.019576146
2,13.78264058,0.808367343,0.73014195,1.019446001
2,13.88948275,0.80789314,0.728415673,1.019309861
2,13.99632493,0.807444211,0.726676659,1.019167665
2,14.1031671,0.807020453,0.72492476,1.019019349
2,14.21000928,0.806621769,0.723159828,1.018864852
2,14.31685145,0.806248062,0.721381714,1.018704109
2,14.42369363,0.80589924,0.719590264,1.018537054
2,14.5305358,0.805575217,0.717785328,1.018363624
2,14.63737798,0.805275906,0.715966751,1.01818375
2,14.74422015,0.805001228,0.714134378,1.017997366
2,14.85106233,0.804751103,0.712288051,1.017804404
2,14.9579045,0.804525458,0.710427614,1.017604794
2,15.06474668,0.80432422,0.708552906,1.017398466
2,15.17158885,0.80414732,0.706663768,1.017185351
2,15.27843103,0.803994694,0.704760037,1.016965375
2,15.3852732,0.803866277,0.702841551,1.016738468
2,15.49211538,0.803762011,0.700908145,1.016504555
2,15.59895755,0.803681838,0.698959653,1.016263563
2,15.70579973,0.803625703,0.696995908,1.016015416
2,15.8126419,0.803593555,0.695016744,1.015760039
2,15.91948408,0.803585344,0.693021989,1.015497355
2,15.91948408,0.302967518,0.693036658,1.015502141
2,17.7572197,0.286494447,0.693011202,1.022195377
2,19.59495532,0.27341053,0.692985747,1.02893273
2,21.43269094,0.262896336,0.692960294,1.03571449
2,23.27042656,0.2543691,0.692934842,1.04254095
2,25.10816218,0.247399963,0.692909393,1.049412405
2,26.94589781,0.241665861,0.692883945,1.056329151
2,28.78363343,0.236919362,0.692858499,1.063291487
2,30.62136905,0.232968605,0.692833054,1.070299715
2,32.45910467,0.229663362,0.692807612,1.077354135
2,34.29684029,0.226885044,0.692782171,1.084455054
2,36.13457591,0.224539367,0.692756731,1.091602777
2,37.97231153,0.222550883,0.692731294,1.098797612
2,39.81004715,0.220858851,0.692705858,1.106039872
2,41.64778278,0.219414092,0.692680423,1.113329868
2,43.4855184,0.218176565,0.692654991,1.120667915
2,45.32325402,0.217113505,0.69262956,1.12805433
2,47.16098964,0.216197958,0.69260413,1.135489432
2,48.99872526,0.215407648,0.692578702,1.142973542
2,50.83646088,0.214724075,0.692553276,1.150506983
2,52.6741965,0.21413181,0.692527851,1.158090081
2,54.51193212,0.213617914,0.692502428,1.165723162
2,56.34966775,0.213171535,0.692477006,1.173406557
2,58.18740337,0.212783479,0.692451586,1.181140596
2,60.02513899,0.212445969,0.692426167,1.188925615
2,61.86287461,0.212152359,0.69240075,1.196761949
2,63.70061023,0.211897005,0.692375334,1.204649936
2,65.53834585,0.211675051,0.69234992,1.212589918
2,67.37608147,0.211482351,0.692324508,1.220582236
2,69.21381709,0.211315304,0.692299096,1.228627237
2,71.05155272,0.211170807,0.692273686,1.236725267
2,72.88928834,0.211046169,0.692248278,1.244876677
2,74.72702396,0.210939051,0.692222871,1.253081817
2,76.56475958,0.210847413,0.692197465,1.261341043
2,78.4024952,0.210769476,0.692172061,1.269654711
2,80.24023082,0.210703678,0.692146658,1.278023181
2,82.07796644,0.210648652,0.692121257,1.286446812
2,83.91570206,0.210603193,0.692095857,1.29492597
2,85.75343769,0.210566242,0.692070458,1.303461021
2,87.59117331,0.210536861,0.69204506,1.312052332
2,89.42890893,0.210514222,0.692019664,1.320700275
2,91.26664455,0.210497592,0.691994269,1.329405224
2,93.10438017,0.210486317,0.691968876,1.338167554
