T,Tbar,mu,mubar,sw_start_x,sw_end_t,sw_end_x,univ_point_t,univ_point_x,outcome,err_sw_t,err_sw_x
40,40,0.025,0.025,0.8609906936795438,28.67743463201427,0.6462377959579647,145.27080987304728,0.6460550379890003,0.605506687248168,-2.84628453427193e-08,-5.535938277944456e-08,3.2596980670263065e-12
40,39,0.025,0.02564102564102564,0.8582322432118621,28.572885384135052,0.6423844248218037,145.46794843932906,0.6423874894261001,0.597386858269378,-5.8389845500308324e-08,9.38545592782267e-10,8.226974657077335e-12
40,38,0.025,0.02631578947368421,0.8553580026627121,28.519539038457733,0.6378189597255586,145.95163498592143,0.6362309080178001,0.589028401051654,-1.0015860505416406e-07,-4.925459371773636e-07,-1.969355234443526e-12
40,37,0.025,0.02702702702702703,0.852360179124375,28.37899974664,0.6340892749869202,145.99818250468857,0.6336863541644328,0.580408174768574,-1.2880139451729246e-07,-1.263692159777835e-07,5.757477827827984e-13
40,36,0.025,0.027777777777777776,0.8492293562145038,28.261130897112768,0.6299568229083983,146.1811130792238,0.6299068723229941,0.571527346748879,-2.0368477183372498e-07,-1.5857756438778946e-08,-7.095261878031778e-13
40,35,0.025,0.02857142857142857,0.8459592159370759,28.168769410344687,0.6253753008971842,146.52441764267263,0.624689066820822,0.562371660810044,-2.1978732258076768e-07,-2.2075693485070348e-07,-5.99409410995122e-12
40,34,0.025,0.029411764705882353,0.8425381129861456,28.04209741281414,0.6210173613034261,146.70319607857147,0.6207695274798394,0.552926396051898,-2.286067226684011e-07,-8.077358330482823e-08,-3.1650931875404353e-12
40,33,0.025,0.030303030303030304,0.8389550965858115,27.952702043372494,0.6160571396542526,147.11178149860393,0.6147945905713866,0.543183613379520,-2.360443120368198e-07,-4.17463637066564e-07,7.205347429817266e-12
40,32,0.025,0.03125,0.8351979870470981,27.84881325760348,0.6110759844417069,147.46722230112627,0.6091599710085219,0.533127190932042,-2.3583759026884862e-07,-6.429334579418345e-07,4.007998793964518e-12
40,31,0.025,0.03225806451612903,0.8312533228147655,27.672059120548045,0.6067401801669084,147.4376027163926,0.606727634668935,0.522733052940028,-1.9948566472710652e-07,-4.26867812422521e-09,1.5128259756025386e-11
40,30,0.025,0.03333333333333333,0.8271062773422055,27.54837886651774,0.6015855992719547,147.73550526392017,0.6013729713932415,0.512001534843761,-1.6300173492845863e-07,-7.349029109852333e-08,1.8920306987801894e-10
40,29,0.025,0.034482758620689655,0.8227403785390106,27.45012542766879,0.5959156091742472,148.21181827551143,0.594343148885629,0.500915096908408,-1.1094453521945517e-07,-5.527632193454341e-07,-2.4572871515360362e-11
40,28,0.025,0.03571428571428571,0.8181369385189675,27.307430621000908,0.5905282483930862,148.46294672671652,0.5891259950485768,0.489448658846804,-3.399614919937919e-08,-5.01302673635664e-07,-4.8449466660827056e-11
40,27,0.025,0.037037037037037035,0.8132747465770724,27.129509417095385,0.585300223989225,148.53631616933134,0.58530022400087,0.477587541209324,-4.1356462868447606e-13,-6.939064375007042e-14,-2.8255175976710234e-14
40,26,0.025,0.038461538461538464,0.8081238169831451,26.98674129590223,0.5794150451271403,148.8483537728348,0.5792637527640035,0.465319443124448,-1.1046113149111788e-07,-5.6051603250231394e-08,8.436385270926827e-12
40,25,0.025,0.04,0.8026661147977738,26.846125338660823,0.5732165501777086,149.21583417114186,0.5725812378343735,0.452623078547651,-2.0972334935976515e-07,-2.400388510955155e-07,-1.0259548766100579e-10
40,24,0.025,0.041666666666666664,0.7968725047475766,26.692739402400775,0.5668660369873993,149.54700469746209,0.5660367911666112,0.439478491491180,-2.2262063826900147e-07,-3.1978665103143917e-07,5.849709605598719e-11
40,23,0.025,0.043478260869565216,0.7907140967030589,26.509628134957097,0.5605353802106654,149.7341240743723,0.5605353804461257,0.425864151415218,4.759750367011161e-14,6.00906527289819e-15,-6.163761168131998e-11
40,22,0.025,0.045454545454545456,0.7841312845637942,26.358410105946188,0.5535005101288757,150.1665694805274,0.552711081491773,0.411763249527488,-1.9656289005280362e-07,-3.181198913615677e-07,1.1313089354203498e-11
40,21,0.025,0.047619047619047616,0.7771102028629137,26.1636884715243,0.5465732098268337,150.37544689005253,0.5465732100681341,0.397150784753356,4.265768259001948e-14,4.593778126994587e-15,-1.114303094240654e-11
40,20,0.025,0.05,0.7695614840504713,25.997708609499508,0.5389574884381638,150.80865578407196,0.5382636259688502,0.382009218021300,-1.4386362989468967e-07,-2.936446996501093e-07,-3.7126551832855625e-12
40,19,0.025,0.05263157894736842,0.761463654146716,25.792736821010827,0.5313243495515155,151.04790440783734,0.5313243490340851,0.366314388010228,-8.799259243376056e-13,-3.295661034079764e-13,4.68279581777864e-12
40,18,0.025,0.05555555555555555,0.7527226352714997,25.595999139561556,0.5231358268273348,151.39730635179242,0.5231358264338405,0.350047891407236,-3.632405183867959e-13,-2.861733666474712e-13,-3.2640279368223446e-12
40,17,0.025,0.058823529411764705,0.7432544506880291,25.393304959163967,0.5145308658194039,151.75435829851506,0.5145308664417894,0.333189459757051,4.2199584958705315e-13,1.7054703745738467e-13,-5.0138782015096695e-12
40,16,0.025,0.0625,0.7329695778775773,25.207585498326818,0.5051627912588006,152.31242723279928,0.5038592616214234,0.315723701559645,-9.08337355543383e-08,-6.20558626036414e-07,-3.963662731365503e-12
40,15,0.025,0.06666666666666667,0.7217501119842059,24.973195567389542,0.49574207180526975,152.57307488825887,0.49522973474410714,0.297629012706703,-1.652488487671356e-07,-2.5251720812556784e-07,2.8576793709156334e-11
